"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"spa17",320.72008395022,-5.59656363749789,1.65096005325124,-3.38988434424962,0.000699221163737471,0.0370563801689034
"si:dkey-31m14.7",196.817366037715,-4.00036145738613,1.209541363145,-3.30733745804655,0.00094187354016685,0.0414558527693381
"nova2",1121.31534995895,-6.52948987075736,1.80859058412028,-3.6102642179426,0.000305885252105627,0.0270035500558848
"si:dkey-23k10.3",67.4458243805761,-1.52822553782102,0.470211874667109,-3.25007857128862,0.00115373127564754,0.045127728680301
"wdfy1",35.9771082461271,-2.67398099224196,0.754163050186756,-3.54562715792001,0.000391679961943201,0.0299930256348827
"LOC100535385",35.1160062083983,-2.04783657457785,0.635062411364516,-3.22462255351848,0.00126138854159502,0.0480312266771874
"zgc:162872",42.5567756149389,-2.56976122609193,0.719562345972491,-3.57128362882704,0.000355235948968044,0.029191703061741
"ncalda",466.223928091017,-4.0086075416948,1.22633476576466,-3.26877101881336,0.0010801567682099,0.0439957769966833
"tubb5",439.355125754164,-4.97153105666161,1.52179191112787,-3.26689281255081,0.00108734841252354,0.0440817479413647
"LOC100537860",197.265461368362,-4.55300721213338,1.3282615979424,-3.42779405742544,0.000608506886086081,0.0352090744687036
"hdac9b",291.375964924822,-4.45706712606034,1.3777406981525,-3.23505513921242,0.00121619241630059,0.0468552534649073
"si:ch211-261d7.6",66.941644675141,-2.91123708686794,0.861829111557868,-3.37797487671947,0.000730217516930306,0.0372314535282386
"tomm40",605.213748573638,1.09540941482074,0.30758935562631,3.56127217923481,0.000369062257833576,0.0295421907837871
"pdp1",45.0145564552778,-5.33254105627885,1.53358848000629,-3.47716556677382,0.00050674479168211,0.0333136182412635
"gpatch4",224.103411123382,2.29001148840837,0.638080136954462,3.58890890937074,0.000332064833157903,0.0280331672538604
"lmna",79.7788943843948,-2.18838636660666,0.631105166504204,-3.46754627081963,0.00052523330836384,0.0336797880833309
"si:ch73-215d9.1",157.68286679706,-3.59191312967935,1.0247724101769,-3.50508375714301,0.000456463655329359,0.0312164491864008
"LOC110438001",12.765180184676,-3.58661101338967,1.06853666605555,-3.35656335184967,0.000789176386834924,0.0380999562506648
"zfpm2a",189.402638828643,-5.12013167787451,1.38051685241786,-3.70885126748508,0.000208201675621871,0.0237710531558079
"sv2a",1486.13638249967,-6.38166200360014,1.90706459303127,-3.34632713905957,0.000818897203186937,0.0388071867853834
"ggctb",1137.35418052741,-5.84532816638975,1.61498933555059,-3.61942214584156,0.000295261625769668,0.0266754202135415
"timm9",182.449932460368,1.31972868621962,0.385191712143376,3.42616064835888,0.000612178192297925,0.035289331689592
"snap25b",1705.33916493039,-6.61098881046785,1.74272076783931,-3.7934871337216,0.000148546331484111,0.0226503735446799
"ank3a",1037.18550254054,-6.8371996730409,1.77955560223618,-3.84208263256811,0.000121994747851074,0.0226503735446799
"luzp1",198.363267488445,-4.63549622290534,1.33886176155177,-3.46226649832221,0.000535646480866763,0.0336797880833309
"mapre3a",93.5729931348541,-5.37251205132916,1.3458247495304,-3.99198488005501,6.55225514114136e-05,0.0209286758020516
"dnmt3ab",228.175276088469,-4.80451712084288,1.34518016967787,-3.57165324700959,0.000354734881316235,0.029191703061741
"elmsan1b",231.505383360886,-2.5732509730111,0.675301782467045,-3.81052003684985,0.000138674771539036,0.0226503735446799
"egr2a",94.4070769709491,-3.51082502014216,0.984219641714874,-3.56711537886504,0.000360932586817693,0.0294971207042241
"tfb1m",118.799247405128,1.60821061236348,0.404127991414472,3.97945860353459,6.90723856303918e-05,0.0209286758020516
"pak1",257.206572506285,-4.77540453844331,1.39705876604913,-3.41818444183856,0.00063040371176769,0.0358498452274992
"lrch3",31.6094518292231,-2.82926615124736,0.835877894147712,-3.38478403491238,0.000712342767515247,0.0372314535282386
"mical3a",686.031186024537,-2.74324300300749,0.734329364325025,-3.73571197922748,0.000187184819401925,0.0237034284831175
"zgc:91860",453.454149504434,-4.83715702951507,1.44785891247224,-3.34090358379986,0.000835062166030977,0.0390849092082787
"dennd4a",237.464358850239,-4.7031077334539,1.25082343162361,-3.76000929831408,0.000169907041668923,0.0234081139124268
"mapk6",303.794857007068,-2.8143703418214,0.622659286142007,-4.51992029101376,6.18629187571046e-06,0.00979642202557005
"scg3",577.630899219364,-8.43266460628378,1.80358365451962,-4.67550511735471,2.93230964565777e-06,0.00979642202557005
"dmxl2",365.22711891818,-5.4438176866992,1.44069007420807,-3.77861816650025,0.000157701016071315,0.0226503735446799
"sema6dl",64.228123935254,-3.37522244437898,1.04198867143024,-3.23921222650733,0.00119860351366748,0.0465256926699723
"pabpc1b",1562.63204341908,-4.29079770726475,1.23260747340401,-3.48107390215243,0.000499407678400535,0.0329715778786746
"tmem222b",25.4776552884459,-3.26531096848157,0.84800348288145,-3.85058674215146,0.000117835185951935,0.0226503735446799
"sacm1la",78.8190246945911,-1.23652007109929,0.385127374578535,-3.21067821380519,0.00132422128806553,0.0487967072026479
"sox4a",440.608210062986,-4.82322665802663,1.29832652057269,-3.71495658572783,0.000203238585145572,0.0237710531558079
"tmem57a",67.6220882116963,-2.66080697467116,0.75498652280077,-3.52431055961154,0.000424586296681252,0.0310873634949225
"hpca",577.094190338463,-4.90555715697858,1.46037573804497,-3.35910617328233,0.000781950183201103,0.0379885169191001
"atp6v1c1b",206.631809961902,-4.15071321080513,1.25776424290729,-3.30007251693757,0.000966598483809967,0.0418290755640901
"spire1a",225.212868474889,-3.94510872635318,1.18744246416886,-3.32235779450124,0.000892601564680029,0.0403210572302391
"trioa",194.353331655426,-4.13378960969573,1.22459217744499,-3.37564593816083,0.000736426236107473,0.037424503031659
